[2026-04-23 22:00:50] === Swingbench Oracle Load Generation ===
[2026-04-23 22:00:50] Connect string: //localhost:1521/FREEPDB1
[2026-04-23 22:00:50] Schema: soe
[2026-04-23 22:00:50] Users: 4
[2026-04-23 22:00:50] Scale: 1
[2026-04-23 22:00:50] Runtime: 900 seconds (0:15)
[2026-04-23 22:00:50] Config file: /tmp/SOE_Server_Side_V2.xml
[2026-04-23 22:00:50] Dropping existing Swingbench schema if present
[2026-04-23 22:00:52] Creating Swingbench SOE schema
[33;1mSwingBench Wizard[m
[34mAuthor  :[m	[34;1mDominic Giles[m
[34mVersion :[m	[34;1m2.7.0.1561[m

[37;2mRunning in Lights Out Mode using config file : ../wizardconfigs/oewizard.xml[m

[33;1mData Generation Runtime Metrics[m
+-------------------------+-------------+
|[1;33m Description             [m|[1;36m Value       [m|
+-------------------------+-------------+
|[33m Connection Time         [m|[1;36m 0:00:00.002 [m|
|[33m Data Generation Time    [m|[1;36m 0:00:48.407 [m|
|[33m DDL Creation Time       [m|[1;36m 0:01:00.455 [m|
|[33m Total Run Time          [m|[1;36m 0:01:48.867 [m|
|[33m Rows Inserted per sec   [m|[1;36m 327,736     [m|
|[33m Actual Rows Generated   [m|[1;36m 15,886,269  [m|
|[33m Commits Completed       [m|[1;36m 1,071       [m|
|[33m Batch Updates Completed [m|[1;36m 79,719      [m|
+-------------------------+-------------+

[33;1mValidation Report [m
[32mThe schema appears to have been created[m [32;1msuccessfully.[m

[33;1mValid Objects[m
[32;1mValid Tables :[m [36m'ORDERS','ORDER_ITEMS','CUSTOMERS','WAREHOUSES','ORDERENTRY_METADATA','INVENTORIES','PRODUCT_INFORMATION','PRODUCT_DESCRIPTIONS','ADDRESSES','CARD_DETAILS'[m[32;1m
Valid Indexes :[m [36m'PRD_DESC_PK','PROD_NAME_IX','PRODUCT_INFORMATION_PK','PROD_SUPPLIER_IX','PROD_CATEGORY_IX','INVENTORY_PK','INV_PRODUCT_IX','INV_WAREHOUSE_IX','ORDER_PK','ORD_SALES_REP_IX','ORD_CUSTOMER_IX','ORD_ORDER_DATE_IX','ORD_WAREHOUSE_IX','ORDER_ITEMS_PK','ITEM_ORDER_IX','ITEM_PRODUCT_IX','WAREHOUSES_PK','WHS_LOCATION_IX','CUSTOMERS_PK','CUST_EMAIL_IX','CUST_ACCOUNT_MANAGER_IX','CUST_FUNC_LOWER_NAME_IX','ADDRESS_PK','ADDRESS_CUST_IX','CARD_DETAILS_PK','CARDDETAILS_CUST_IX'[m[32;1m
Valid Views :[m [36m'PRODUCTS','PRODUCT_PRICES'[m[32;1m
Valid Sequences :[m [36m'CUSTOMER_SEQ','ORDERS_SEQ','ADDRESS_SEQ','LOGON_SEQ','CARD_DETAILS_SEQ'[m[32;1m
Valid Code :[m [36m'ORDERENTRY'[m
[36;1mSchema Created[m
[2026-04-23 22:02:43] Running charbench workload
Swingbench 
Author  :  	 Dominic Giles 
Version :  	 2.7.0.1561  

Results will be written to /tmp/swingbench/results.xml 
Expected Benchmark Runtime is set to 15 minutes. 

Time      Users       TPM      TPS     Errors   NCR    UCD    BP     OP     PO     BO     SQ     WQ     WA     
22:13:24  [4/4]       87426    1219    0        4      0      1      7      1      1      0      0      0      
22:13:25  [4/4]       87449    1732    0        1      0      1      4      1      1      0      0      0      
22:13:26  [4/4]       88086    1813    0        3      0      1      5      1      1      0      0      0      
22:13:27  [4/4]       88140    1235    0        1      0      3      6      1      1      0      0      0      
22:13:28  [4/4]       87806    1173    0        1      0      2      7      1      1      0      0      0      
22:13:29  [4/4]       87227    1273    0        1      0      1      4      1      1      0      0      0      
22:13:30  [4/4]       87400    1858    0        8      0      1      5      1      1      0      0      0      
22:13:31  [4/4]       87717    1495    0        1      0      3      6      1      1      0      0      0      
22:13:32  [4/4]       87845    1282    0        1      0      2      7      1      1      0      0      0      
22:13:33  [4/4]       87831    1409    0        1      0      3      4      1      1      0      0      0      
22:13:34  [4/4]       87383    1449    0        1      0      1      4      1      1      0      0      0      
22:13:35  [4/4]       87878    1860    0        1      0      1      6      1      1      0      0      0      
22:13:36  [4/4]       88080    1429    0        1      0      2      6      1      1      0      0      0      
22:13:37  [4/4]       88187    1281    0        4      0      1      7      1      1      0      0      0      
22:13:38  [4/4]       87714    1254    0        1      0      1      8      1      1      0      0      0      
22:13:39  [4/4]       87554    1626    0        1      0      1      4      1      1      0      0      0      
22:13:40  [4/4]       88214    1840    0        1      0      1      7      1      1      0      0      0      
22:13:41  [4/4]       88367    1313    0        1      0      1      7      10     1      0      0      0      
22:13:42  [4/4]       88328    1341    0        4      0      1      7      1      1      0      0      0      
22:13:43  [4/4]       87913    1361    0        1      0      1      4      1      1      0      0      0      
22:13:44  [4/4]       88092    1881    0        1      0      1      6      1      1      0      0      0      
22:13:45  [4/4]       88407    1528    0        1      0      3      6      1      1      0      0      0      
22:13:46  [4/4]       88612    1458    0        1      0      2      5      1      1      0      0      0      
22:13:47  [4/4]       88308    1205    0        4      0      2      6      1      1      0      0      0      
22:13:48  [4/4]       87873    1389    0        1      0      1      4      1      1      0      0      0      
22:13:49  [4/4]       88334    1901    0        1      0      1      7      1      1      0      0      0      
22:13:50  [4/4]       88736    1606    0        1      0      1      8      1      1      0      0      0      
22:13:51  [4/4]       88864    1289    0        1      0      3      5      1      9      0      0      0      
22:13:52  [4/4]       88417    1251    0        1      0      2      6      1      12     0      0      0      
22:13:53  [4/4]       88153    1594    0        1      0      1      3      1      1      0      0      0      
22:13:54  [4/4]       88837    1896    0        1      0      1      6      1      1      0      0      0      
22:13:55  [4/4]       88698    1274    0        1      0      2      7      1      1      0      0      0      
22:13:56  [4/4]       88708    1186    0        1      6      1      7      1      1      0      0      0      
22:13:57  [4/4]       88164    1286    0        1      0      1      4      1      1      0      0      0      
22:13:58  [4/4]       88250    1850    0        1      0      1      6      1      1      0      0      0      
22:13:59  [4/4]       88869    1841    0        3      0      1      6      1      1      0      0      0      
22:14:00  [4/4]       88826    1161    0        1      0      1      9      1      1      0      0      0      
22:14:01  [4/4]       88581    1175    0        5      0      1      7      1      1      0      0      0      
22:14:02  [4/4]       87989    1343    0        1      0      1      4      1      1      0      0      0      
22:14:03  [4/4]       88339    1812    0        1      0      1      6      1      1      0      0      0      
22:14:04  [4/4]       88656    1543    0        1      0      1      7      1      9      0      0      0      
22:14:05  [4/4]       88664    1226    0        1      0      2      7      1      1      0      0      0      
22:14:06  [4/4]       88306    1291    0        4      0      2      6      1      1      0      0      0      
22:14:07  [4/4]       88202    1697    0        1      0      1      4      1      1      0      0      0      
22:14:08  [4/4]       88750    1960    0        1      0      1      6      1      1      0      0      0      
22:14:09  [4/4]       88799    1342    0        4      0      2      6      1      1      0      0      0      
22:14:10  [4/4]       88827    1229    0        7      0      1      6      1      1      0      0      0      
22:14:11  [4/4]       88522    1464    0        3      0      1      6      1      1      0      0      0      
22:14:12  [4/4]       88391    1700    0        1      0      1      4      1      1      0      0      0      
22:14:13  [4/4]       89065    1861    0        1      0      1      6      1      1      0      0      0      
22:14:14  [4/4]       89054    1168    0        1      0      2      6      12     1      0      0      0      
22:14:15  [4/4]       88864    1188    0        1      0      2      7      1      1      0      0      0      
22:14:16  [4/4]       88321    1318    0        1      0      1      4      1      1      0      0      0      
22:14:17  [4/4]       88582    1846    0        1      0      1      7      1      1      0      0      0      
22:14:18  [4/4]       88975    1597    0        1      0      2      7      1      1      0      0      0      
22:14:19  [4/4]       89083    1239    0        1      0      1      9      1      1      0      0      0      
22:14:20  [4/4]       88661    1217    0        4      0      1      6      1      9      0      0      0      
22:14:21  [4/4]       88420    1634    0        1      0      1      4      1      1      0      0      0      
22:14:22  [4/4]       88870    1917    0        4      0      1      5      1      1      0      0      0      
22:14:23  [4/4]       88902    1296    0        1      0      3      6      1      1      0      0      0      
22:14:24  [4/4]       89185    1502    0        3      0      2      4      1      1      0      0      0      
22:14:25  [4/4]       88782    1329    0        1      0      2      7      1      1      0      0      0      
22:14:26  [4/4]       88663    1694    0        1      0      1      4      1      1      0      0      0      
22:14:27  [4/4]       89362    1934    0        3      0      1      5      7      1      0      0      0      
22:14:28  [4/4]       89473    1284    0        1      0      2      6      1      1      0      0      0      
22:14:29  [4/4]       89473    1273    0        1      0      2      6      1      1      0      0      0      
22:14:30  [4/4]       88971    1356    0        1      0      1      4      1      1      0      0      0      
22:14:31  [4/4]       89320    1844    0        1      0      1      6      1      1      0      0      0      
22:14:32  [4/4]       89616    1578    0        1      0      1      7      1      1      0      0      0      
22:14:33  [4/4]       89499    1292    0        1      0      1      7      1      1      0      0      0      
22:14:34  [4/4]       89285    1235    0        1      0      2      6      1      12     0      0      0      
22:14:35  [4/4]       88914    1489    0        1      0      1      4      1      1      0      0      0      
22:14:36  [4/4]       89418    1933    0        1      0      1      6      1      1      0      0      0      
22:14:37  [4/4]       89607    1470    0        1      0      1      7      1      1      0      0      0      
22:14:38  [4/4]       89642    1289    0        1      0      1      8      1      1      0      0      0      
22:14:39  [4/4]       89288    1272    0        1      0      1      8      1      1      0      0      0      
22:14:40  [4/4]       89194    1746    0        1      0      1      4      1      1      0      0      0      
22:14:41  [4/4]       89880    1999    0        1      0      1      6      6      1      0      0      0      
22:14:42  [4/4]       89856    1317    0        7      0      1      5      1      8      0      0      0      
22:14:43  [4/4]       89694    1199    0        1      0      1      8      1      1      0      0      0      
22:14:44  [4/4]       89039    1226    0        1      0      1      4      1      1      0      0      0      
22:14:45  [4/4]       89366    1855    0        1      0      1      7      1      1      0      0      0      
22:14:46  [4/4]       89687    1779    0        1      0      1      7      1      1      0      0      0      
22:14:47  [4/4]       89722    1240    0        1      0      1      8      1      1      0      0      0      
22:14:48  [4/4]       89603    1270    0        1      4      2      6      1      1      0      0      0      
22:14:49  [4/4]       89183    1481    0        1      0      1      4      1      1      0      0      0      
22:14:50  [4/4]       89450    1873    0        1      0      1      6      1      1      0      0      0      
22:14:51  [4/4]       89739    1578    0        1      0      2      6      1      1      0      0      0      
22:14:52  [4/4]       89745    1257    0        4      0      2      6      1      1      0      0      0      
22:14:53  [4/4]       89180    1029    0        1      0      2      8      1      1      0      0      0      
22:14:54  [4/4]       88790    1506    0        1      0      1      4      1      1      0      0      0      
22:14:55  [4/4]       89380    1864    0        4      0      1      5      1      1      0      0      0      
22:14:56  [4/4]       89510    1316    0        1      0      3      6      1      1      0      0      0      
22:14:57  [4/4]       89401    1177    0        1      0      2      7      1      1      0      0      0      
22:14:58  [4/4]       88784    1233    0        1      0      1      4      1      1      0      0      0      
22:14:59  [4/4]       88730    1787    0        3      0      1      5      1      1      0      0      0      
22:15:00  [4/4]       89223    1654    0        1      0      1      7      1      1      0      0      0      
22:15:01  [4/4]       89268    1220    0        1      0      3      6      1      1      0      0      0      
22:15:02  [4/4]       89342    1417    0        1      0      1      6      1      1      0      0      0      
22:15:03  [4/4]       88757    1227    0        1      0      1      4      1      1      0      0      0      
22:15:04  [4/4]       89056    1842    0        3      0      2      5      1      1      0      0      0      
22:15:05  [4/4]       89446    1616    0        1      0      1      7      1      1      0      0      0      
22:15:06  [4/4]       89371    1216    0        1      0      2      7      1      1      0      0      0      
22:15:07  [4/4]       88921    1247    0        1      0      1      8      1      1      0      0      0      
22:15:08  [4/4]       88536    1575    0        1      0      1      4      1      1      0      0      0      
22:15:09  [4/4]       89077    1883    0        1      0      1      7      1      1      0      0      0      
22:15:10  [4/4]       89190    1342    0        4      0      2      6      1      1      0      0      0      
22:15:11  [4/4]       89018    1292    0        1      0      1      9      1      1      0      0      0      
22:15:12  [4/4]       88532    1214    0        1      0      1      4      1      1      0      0      0      
22:15:13  [4/4]       88448    1777    0        1      0      1      6      1      8      0      0      0      
22:15:14  [4/4]       89055    1775    0        3      0      1      6      1      1      0      0      0      
22:15:15  [4/4]       89289    1422    0        1      0      1      7      1      1      0      0      0      
22:15:16  [4/4]       89232    1261    0        1      0      1      9      1      1      0      0      0      
22:15:17  [4/4]       88595    1209    0        1      0      1      4      1      1      0      0      0      
22:15:18  [4/4]       88901    1903    0        3      0      1      5      1      1      0      0      0      
22:15:19  [4/4]       89334    1672    0        1      0      2      7      1      1      0      0      0      
22:15:20  [4/4]       89315    1198    0        4      0      1      7      1      1      0      0      0      
22:15:21  [4/4]       88862    1181    0        1      0      2      7      1      1      0      0      0      
22:15:22  [4/4]       88465    1520    0        1      0      1      4      1      1      0      0      0      
22:15:23  [4/4]       89030    1861    0        5      0      1      5      1      1      0      0      0      
22:15:24  [4/4]       88946    1418    0        4      0      3      5      1      1      0      0      0      
22:15:25  [4/4]       88860    1243    0        1      0      1      7      10     1      0      0      0      
22:15:26  [4/4]       88425    1259    0        1      0      1      3      1      1      0      0      0      
22:15:27  [4/4]       88217    1726    0        1      0      1      7      1      1      0      0      0      
22:15:28  [4/4]       88797    1864    0        1      0      1      6      1      6      0      0      0      
22:15:29  [4/4]       88943    1419    0        1      0      1      7      11     1      0      0      0      
22:15:30  [4/4]       88730    1143    0        1      0      1      9      1      1      0      0      0      
22:15:31  [4/4]       88028    1142    0        2      0      1      4      1      3      0      0      0      
22:15:32  [4/4]       88239    1789    0        1      0      2      5      1      1      0      0      0      
22:15:33  [4/4]       88548    1601    0        7      0      1      5      1      8      0      0      0      
22:15:34  [4/4]       88552    1239    0        4      0      1      7      1      1      0      0      0      
22:15:35  [4/4]       88239    1176    0        1      0      3      6      1      1      0      0      0      
22:15:36  [4/4]       87808    1502    0        1      0      1      4      1      1      0      0      0      
22:15:37  [4/4]       88226    1888    0        5      0      1      5      1      1      0      0      0      
22:15:38  [4/4]       88306    1369    0        4      0      1      7      1      1      0      0      0      
22:15:39  [4/4]       88244    1210    0        4      0      2      6      1      1      0      0      0      
22:15:40  [4/4]       87939    1441    0        1      0      1      6      1      1      0      0      0      
22:15:41  [4/4]       87397    1457    0        1      0      1      4      1      1      0      0      0      
22:15:42  [4/4]       87941    1861    0        1      0      1      6      1      1      0      0      0      
22:15:43  [4/4]       88125    1383    0        1      0      1      9      1      1      0      0      0      
22:15:44  [4/4]       88060    1161    0        4      0      1      7      1      1      0      0      0      
22:15:45  [4/4]       87394    1189    0        1      0      1      4      1      1      0      0      0      
22:15:46  [4/4]       87433    1818    0        1      0      1      7      1      1      0      0      0      
22:15:47  [4/4]       88002    1809    0        1      0      3      5      1      1      0      0      0      
22:15:48  [4/4]       87931    1199    0        4      0      1      7      1      1      0      0      0      
22:15:49  [4/4]       87716    1266    0        1      0      2      7      1      1      0      0      0      
22:15:50  [4/4]       87138    1295    0        1      0      1      4      1      1      0      0      0      
22:15:51  [4/4]       87392    1832    0        1      0      1      7      1      1      0      0      0      
22:15:52  [4/4]       87670    1535    0        1      0      1      7      8      1      0      0      0      
22:15:53  [4/4]       88034    1393    0        1      0      2      5      1      1      0      0      0      
22:15:54  [4/4]       87734    1206    0        1      0      1      9      1      1      0      0      0      
22:15:55  [4/4]       87328    1458    0        1      0      1      4      1      1      0      0      0      
22:15:56  [4/4]       87861    1849    0        1      0      1      6      6      1      0      0      0      
22:15:57  [4/4]       88097    1413    0        4      0      2      6      1      1      0      0      0      
22:15:58  [4/4]       88061    1197    0        1      0      1      9      1      1      0      0      0      
22:15:59  [4/4]       87466    1192    0        1      0      1      4      1      1      0      0      0      
22:16:00  [4/4]       87485    1673    0        1      0      1      6      1      1      0      0      0      
22:16:01  [4/4]       88049    1784    0        1      0      2      5      1      1      0      0      0      
22:16:02  [4/4]       87795    1163    0        1      0      1      9      1      1      0      0      0      
22:16:03  [4/4]       87726    1158    0        1      0      2      7      1      1      0      0      0      
22:16:04  [4/4]       87175    1291    0        1      0      1      4      1      1      0      0      0      
22:16:05  [4/4]       87424    1865    0        1      0      1      6      1      1      0      0      0      
22:16:06  [4/4]       87914    1706    0        1      0      2      5      1      1      0      0      0      
22:16:07  [4/4]       87852    1185    0        1      0      2      7      1      1      0      0      0      
22:16:08  [4/4]       87434    1157    0        1      0      2      8      1      1      0      0      0      
22:16:09  [4/4]       87009    1458    0        1      0      1      4      1      1      0      0      0      
22:16:10  [4/4]       87578    1911    0        3      0      1      5      6      1      0      0      0      
22:16:11  [4/4]       87792    1506    0        1      0      2      6      1      1      0      0      0      
22:16:12  [4/4]       87780    1202    0        1      0      1      8      1      1      0      0      0      
22:16:13  [4/4]       87206    1203    0        5      0      2      6      1      1      0      0      0      
22:16:14  [4/4]       87098    1667    0        1      0      1      4      1      1      0      0      0      
22:16:15  [4/4]       87494    1818    0        3      0      1      5      1      8      0      0      0      
22:16:16  [4/4]       87446    1213    0        5      0      1      7      1      1      0      0      0      
22:16:17  [4/4]       87400    1163    0        1      0      2      7      1      1      0      0      0      
22:16:18  [4/4]       86809    1312    0        1      0      1      4      1      1      0      0      0      
22:16:19  [4/4]       86922    1785    0        1      3      1      5      1      6      0      0      0      
22:16:20  [4/4]       87458    1734    0        1      0      2      6      1      1      0      0      0      
22:16:21  [4/4]       87513    1236    0        1      0      2      7      1      1      0      0      0      
22:16:22  [4/4]       87206    1213    0        1      0      3      6      1      1      0      0      0      
22:16:23  [4/4]       86755    1410    0        1      0      1      4      1      1      0      0      0      
22:16:24  [4/4]       87215    1878    0        3      0      1      6      1      1      0      0      0      
22:16:25  [4/4]       87479    1507    0        4      0      1      7      1      1      0      0      0      
22:16:26  [4/4]       87405    1185    0        1      0      5      4      1      1      0      0      0      
22:16:27  [4/4]       86899    1220    0        1      0      2      5      10     11     0      0      0      
22:16:28  [4/4]       86703    1668    0        1      0      1      4      1      1      0      0      0      
22:16:29  [4/4]       87201    1917    0        1      0      1      7      1      1      0      0      0      
22:16:30  [4/4]       87283    1225    0        1      0      3      6      1      1      0      0      0      
22:16:31  [4/4]       87558    1417    0        1      0      1      7      1      1      0      0      0      
22:16:32  [4/4]       87061    1292    0        1      0      1      4      1      1      0      0      0      
22:16:33  [4/4]       87195    1735    0        1      0      1      7      1      1      0      0      0      
22:16:34  [4/4]       87757    1801    0        1      0      2      5      1      1      0      0      0      
22:16:35  [4/4]       87828    1247    0        1      0      1      7      12     1      0      0      0      
22:16:36  [4/4]       87601    1275    0        1      0      4      5      1      1      0      0      0      
22:16:37  [4/4]       87049    1336    0        1      0      1      4      1      1      0      0      0      
22:16:38  [4/4]       87533    1853    0        1      0      1      6      1      1      0      0      0      
22:16:39  [4/4]       87849    1526    0        8      0      2      5      1      1      0      0      0      
22:16:40  [4/4]       87570    1162    0        5      0      2      6      1      1      0      0      0      
22:16:41  [4/4]       87250    1137    0        1      0      1      9      1      1      0      0      0      
22:16:42  [4/4]       86999    1610    0        1      0      1      4      1      1      0      0      0      
22:16:43  [4/4]       87453    1837    0        1      0      1      6      1      1      0      0      0      
22:16:44  [4/4]       87704    1412    0        1      0      1      6      1      1      0      0      0      
22:16:45  [4/4]       87782    1267    0        1      0      3      6      1      1      0      0      0      
22:16:46  [4/4]       87204    1240    0        1      0      1      4      1      1      0      0      0      
22:16:47  [4/4]       87059    1664    0        1      0      1      8      1      1      0      0      0      
22:16:48  [4/4]       87707    1847    0        1      0      2      4      1      1      0      0      0      
22:16:49  [4/4]       87655    1214    0        4      0      2      6      1      1      0      0      0      
22:16:50  [4/4]       87645    1285    0        4      0      1      6      9      1      0      0      0      
22:16:51  [4/4]       87137    1324    0        1      0      1      4      1      1      0      0      0      
22:16:52  [4/4]       87524    1922    0        1      0      1      6      1      1      0      0      0      
22:16:53  [4/4]       87766    1635    0        1      0      2      7      1      1      0      0      0      
22:16:54  [4/4]       87761    1201    0        1      0      1      9      1      1      0      0      0      
22:16:55  [4/4]       87619    1316    0        1      0      1      7      10     1      0      0      0      
22:16:56  [4/4]       87402    1632    0        1      0      1      4      1      1      0      0      0      
22:16:57  [4/4]       87875    1886    0        1      0      1      6      1      1      0      0      0      
22:16:58  [4/4]       88246    1568    0        1      0      1      8      1      1      0      0      0      
22:16:59  [4/4]       88291    1237    0        1      5      2      6      1      1      0      0      0      
22:17:00  [4/4]       87826    1208    0        4      0      3      5      1      1      0      0      0      
22:17:01  [4/4]       87767    1725    0        1      0      1      4      1      1      0      0      0      
22:17:02  [4/4]       88470    1866    0        1      0      2      5      1      1      0      0      0      
22:17:03  [4/4]       88550    1238    0        1      0      3      6      1      1      0      0      0      
22:17:04  [4/4]       88510    1251    0        1      0      3      6      1      1      0      0      0      
22:17:05  [4/4]       87951    1306    0        1      0      1      4      1      1      0      0      0      
22:17:06  [4/4]       88228    1983    0        1      0      1      7      1      1      0      0      0      
22:17:07  [4/4]       88704    1661    0        1      0      1      7      1      1      0      0      0      
22:17:08  [4/4]       88830    1283    0        5      0      1      7      1      1      0      0      0      
22:17:09  [4/4]       88804    1432    0        1      0      1      6      1      1      0      0      0      
22:17:10  [4/4]       88310    1417    0        1      0      1      4      1      1      0      0      0      
22:17:11  [4/4]       88640    1836    0        1      0      1      6      1      6      0      0      0      
22:17:12  [4/4]       88933    1495    0        4      0      1      7      1      1      0      0      0      
22:17:13  [4/4]       88984    1254    0        1      0      1      8      1      1      0      0      0      
22:17:14  [4/4]       88536    1219    0        4      0      2      6      1      1      0      0      0      
22:17:15  [4/4]       88315    1597    0        1      0      1      4      1      1      0      0      0      
22:17:16  [4/4]       88984    1882    0        3      0      1      4      7      1      0      0      0      
22:17:17  [4/4]       89116    1295    0        1      0      3      6      1      1      0      0      0      
22:17:18  [4/4]       88947    1143    0        4      0      2      6      1      1      0      0      0      
22:17:19  [4/4]       88404    1242    0        1      0      1      4      1      1      0      0      0      
22:17:20  [4/4]       88569    1899    0        1      0      1      7      1      1      0      0      0      
22:17:21  [4/4]       89018    1685    0        1      0      2      7      1      1      0      0      0      
22:17:22  [4/4]       89244    1439    0        3      3      1      5      1      1      0      0      0      
22:17:23  [4/4]       89056    1222    0        1      0      1      7      1      11     0      0      0      
22:17:24  [4/4]       88500    1322    0        1      0      1      3      1      1      0      0      0      
22:17:25  [4/4]       88824    1831    0        1      0      3      4      1      1      0      0      0      
22:17:26  [4/4]       89219    1580    0        1      0      2      7      1      1      0      0      0      
22:17:27  [4/4]       89314    1315    0        1      5      2      6      1      1      0      0      0      
22:17:28  [4/4]       88862    1216    0        8      0      1      5      11     1      0      0      0      
22:17:29  [4/4]       88530    1585    0        1      0      1      4      1      1      0      0      0      
22:17:30  [4/4]       89240    1935    0        1      0      1      6      1      1      0      0      0      
22:17:31  [4/4]       89183    1360    0        1      0      1      8      1      1      0      0      0      
22:17:32  [4/4]       89155    1264    0        1      0      1      8      1      1      0      0      0      
22:17:33  [4/4]       88678    1258    0        1      0      1      4      1      1      0      0      0      
22:17:34  [4/4]       88769    1892    0        3      0      1      5      1      1      0      0      0      
22:17:35  [4/4]       89505    1983    0        3      0      1      6      1      1      0      0      0      
22:17:36  [4/4]       89521    1291    0        1      0      2      7      1      1      0      0      0      
22:17:37  [4/4]       89399    1214    0        1      0      1      7      1      11     0      0      0      
22:17:38  [4/4]       88816    1270    0        1      0      1      3      1      1      0      0      0      
22:17:39  [4/4]       89182    1892    0        1      0      1      6      1      1      0      0      0      
22:17:40  [4/4]       89758    1738    0        1      0      1      8      1      1      0      0      0      
22:17:41  [4/4]       89806    1185    0        1      0      1      8      1      1      0      0      0      
22:17:42  [4/4]       89489    1293    0        1      0      1      7      1      11     0      0      0      
22:17:43  [4/4]       89237    1585    0        1      0      1      4      1      1      0      0      0      
22:17:44  [4/4]       89765    1940    0        1      0      1      6      1      6      0      0      0      
22:17:45  [4/4]       89823    1325    0        1      0      2      7      1      1      0      0      0      
22:17:46  [4/4]       89699    1116    0        1      0      2      8      1      1      0      0      0      
Saved results to results00002.xml 
22:17:47  [0/4]       89274    1239    4        1      0      1      8      1      1      0      0      0      
Completed Run. 
[2026-04-23 22:17:47] Exporting latest BENCHMARK_RESULTS row from database
[2026-04-23 22:17:47] Swingbench workload completed
[2026-04-23 22:17:47] Artifacts:
[2026-04-23 22:17:47]   Log: /tmp/swingbench/charbench.log
[2026-04-23 22:17:47]   XML: /tmp/swingbench/results.xml
[2026-04-23 22:17:47]   TXT: /tmp/swingbench/results.txt
[2026-04-23 22:17:47]   DB JSON: /tmp/swingbench/results_db.json
